x0,top,text,size,fontname
185.1,600.3,r,10.0,BCDFEE+ArialMT
188.3,600.3,e,10.0,BCDFEE+ArialMT
193.7,600.3,e,10.0,BCDFEE+ArialMT
199.1,600.3,C,10.0,BCDFEE+ArialMT
206.3,600.3,o,10.0,BCDFEE+ArialMT
211.7,600.3,d,10.0,BCDFEE+ArialMT
217.2,600.3,e,10.0,BCDFEE+ArialMT
222.6,600.3,C,10.0,BCDFEE+ArialMT
229.8,600.3,a,10.0,BCDFEE+ArialMT
235.2,600.3,m,10.0,BCDFEE+ArialMT
243.5,600.3,p,10.0,BCDFEE+ArialMT
248.9,600.3, ,10.0,BCDJEE+Arial-ItalicMT
251.6,600.3,|,10.0,BCDJEE+Arial-ItalicMT
254.1,600.3, ,10.0,BCDJEE+Arial-ItalicMT
256.7,600.3,L,10.0,BCDEEE+Arial-BoldMT
262.8,600.3,i,10.0,BCDEEE+Arial-BoldMT
265.5,600.3,n,10.0,BCDEEE+Arial-BoldMT
271.5,600.3,k,10.0,BCDEEE+Arial-BoldMT
277.0,600.3, ,10.0,BCDJEE+Arial-ItalicMT
497.3,600.3, ,10.0,BCDJEE+Arial-ItalicMT
500.0,600.3, ,10.0,BCDJEE+Arial-ItalicMT
502.8,600.3, ,10.0,BCDJEE+Arial-ItalicMT
505.5,600.3, ,10.0,BCDJEE+Arial-ItalicMT
508.3,600.3, ,10.0,BCDJEE+Arial-ItalicMT
511.1,600.3, ,10.0,BCDJEE+Arial-ItalicMT
513.8,600.3, ,10.0,BCDJEE+Arial-ItalicMT
516.6,600.3, ,10.0,BCDJEE+Arial-ItalicMT
519.3,600.3, ,10.0,BCDJEE+Arial-ItalicMT
522.1,600.3,O,10.0,BCDFEE+ArialMT
529.9,600.3,c,10.0,BCDFEE+ArialMT
535.0,600.3,t,10.0,BCDFEE+ArialMT
537.7,600.3, ,10.0,BCDFEE+ArialMT
540.1,600.3,2,10.0,BCDFEE+ArialMT
545.5,600.3,0,10.0,BCDFEE+ArialMT
550.8,600.3,2,10.0,BCDFEE+ArialMT
556.2,600.3,3,10.0,BCDFEE+ArialMT
561.6,600.3, ,10.0,BCDFEE+ArialMT
46.3,614.4,•,10.0,BCDHEE+SymbolMT
50.9,614.3, ,10.0,BCDFEE+ArialMT
64.3,614.3,B,10.0,BCDFEE+ArialMT
70.9,614.3,i,10.0,BCDFEE+ArialMT
73.1,614.3,t,10.0,BCDFEE+ArialMT
75.9,614.3,s,10.0,BCDFEE+ArialMT
80.9,614.3, ,10.0,BCDFEE+ArialMT
83.4,614.3,a,10.0,BCDFEE+ArialMT
88.9,614.3,n,10.0,BCDFEE+ArialMT
94.5,614.3,d,10.0,BCDFEE+ArialMT
100.1,614.3, ,10.0,BCDFEE+ArialMT
102.6,614.3,B,10.0,BCDFEE+ArialMT
109.2,614.3,y,10.0,BCDFEE+ArialMT
114.3,614.3,t,10.0,BCDFEE+ArialMT
117.0,614.3,e,10.0,BCDFEE+ArialMT
122.6,614.3,s,10.0,BCDFEE+ArialMT
127.7,614.3, ,10.0,BCDFEE+ArialMT
130.1,614.3,o,10.0,BCDFEE+ArialMT
135.6,614.3,f,10.0,BCDFEE+ArialMT
138.4,614.3, ,10.0,BCDFEE+ArialMT
141.0,614.3,C,10.0,BCDFEE+ArialMT
148.2,614.3,o,10.0,BCDFEE+ArialMT
153.7,614.3,m,10.0,BCDFEE+ArialMT
162.1,614.3,p,10.0,BCDFEE+ArialMT
167.7,614.3,u,10.0,BCDFEE+ArialMT
173.2,614.3,t,10.0,BCDFEE+ArialMT
176.0,614.3,e,10.0,BCDFEE+ArialMT
181.6,614.3,r,10.0,BCDFEE+ArialMT
185.0,614.3, ,10.0,BCDFEE+ArialMT
187.4,614.3,N,10.0,BCDFEE+ArialMT
194.6,614.3,e,10.0,BCDFEE+ArialMT
200.1,614.3,t,10.0,BCDFEE+ArialMT
202.9,614.3,w,10.0,BCDFEE+ArialMT
210.1,614.3,o,10.0,BCDFEE+ArialMT
215.6,614.3,r,10.0,BCDFEE+ArialMT
218.9,614.3,k,10.0,BCDFEE+ArialMT
224.0,614.3,i,10.0,BCDFEE+ArialMT
226.2,614.3,n,10.0,BCDFEE+ArialMT
231.8,614.3,g,10.0,BCDFEE+ArialMT
237.3,614.3, ,10.0,BCDFEE+ArialMT
240.1,614.3,|,10.0,BCDFEE+ArialMT
242.7,614.3, ,10.0,BCDFEE+ArialMT
245.1,614.3,G,10.0,BCDFEE+ArialMT
252.8,614.3,o,10.0,BCDFEE+ArialMT
258.3,614.3,o,10.0,BCDFEE+ArialMT
263.7,614.3,g,10.0,BCDFEE+ArialMT
269.2,614.3,l,10.0,BCDFEE+ArialMT
271.2,614.3,e,10.0,BCDFEE+ArialMT
276.8,614.3, ,10.0,BCDFEE+ArialMT
279.5,614.3,|,10.0,BCDFEE+ArialMT
281.9,614.3, ,10.0,BCDFEE+ArialMT
284.6,614.3,L,10.0,BCDEEE+Arial-BoldMT
290.6,614.3,i,10.0,BCDEEE+Arial-BoldMT
293.2,614.3,n,10.0,BCDEEE+Arial-BoldMT
299.3,614.3,k,10.0,BCDEEE+Arial-BoldMT
304.8,613.5, ,11.0,BCDLEE+Georgia-Bold
307.6,613.5, ,11.0,BCDGEE+Georgia
310.3,613.5, ,11.0,BCDGEE+Georgia
312.9,614.3, ,10.0,BCDFEE+ArialMT
315.5,614.3, ,10.0,BCDFEE+ArialMT
318.2,614.3, ,10.0,BCDFEE+ArialMT
321.0,614.3, ,10.0,BCDFEE+ArialMT
323.6,614.3, ,10.0,BCDFEE+ArialMT
326.2,614.3, ,10.0,BCDFEE+ArialMT
328.9,614.3, ,10.0,BCDFEE+ArialMT
331.6,614.3, ,10.0,BCDFEE+ArialMT
334.3,614.3, ,10.0,BCDFEE+ArialMT
336.9,614.3, ,10.0,BCDFEE+ArialMT
339.7,614.3, ,10.0,BCDFEE+ArialMT
342.3,614.3, ,10.0,BCDFEE+ArialMT
344.9,614.3, ,10.0,BCDFEE+ArialMT
347.7,614.3, ,10.0,BCDFEE+ArialMT
350.3,614.3, ,10.0,BCDFEE+ArialMT
353.0,614.3, ,10.0,BCDFEE+ArialMT
355.7,614.3, ,10.0,BCDFEE+ArialMT
358.4,614.3, ,10.0,BCDFEE+ArialMT
361.0,614.3, ,10.0,BCDFEE+ArialMT
363.8,614.3, ,10.0,BCDFEE+ArialMT
366.4,614.3, ,10.0,BCDFEE+ArialMT
369.1,614.3, ,10.0,BCDFEE+ArialMT
371.8,614.3, ,10.0,BCDFEE+ArialMT
374.5,614.3, ,10.0,BCDFEE+ArialMT
377.1,614.3, ,10.0,BCDFEE+ArialMT
379.9,614.3, ,10.0,BCDFEE+ArialMT
382.5,614.3, ,10.0,BCDFEE+ArialMT
385.1,614.3, ,10.0,BCDFEE+ArialMT
387.9,614.3, ,10.0,BCDFEE+ArialMT
390.5,614.3, ,10.0,BCDFEE+ArialMT
393.2,614.3, ,10.0,BCDFEE+ArialMT
395.8,614.3, ,10.0,BCDFEE+ArialMT
398.6,614.3, ,10.0,BCDFEE+ArialMT
401.2,614.3, ,10.0,BCDFEE+ArialMT
403.8,614.3, ,10.0,BCDFEE+ArialMT
406.6,614.3, ,10.0,BCDFEE+ArialMT
409.2,614.3, ,10.0,BCDFEE+ArialMT
411.9,614.3, ,10.0,BCDFEE+ArialMT
414.7,614.3, ,10.0,BCDFEE+ArialMT
417.3,614.3, ,10.0,BCDFEE+ArialMT
419.9,614.3, ,10.0,BCDFEE+ArialMT
422.7,614.3, ,10.0,BCDFEE+ArialMT
425.3,614.3, ,10.0,BCDFEE+ArialMT
428.1,614.3, ,10.0,BCDFEE+ArialMT
430.7,614.3, ,10.0,BCDFEE+ArialMT
433.4,614.3, ,10.0,BCDFEE+ArialMT
436.0,614.3, ,10.0,BCDFEE+ArialMT
438.8,614.3, ,10.0,BCDFEE+ArialMT
441.4,614.3, ,10.0,BCDFEE+ArialMT
444.0,614.3, ,10.0,BCDFEE+ArialMT
446.9,614.3, ,10.0,BCDFEE+ArialMT
449.5,614.3, ,10.0,BCDFEE+ArialMT
452.1,614.3, ,10.0,BCDFEE+ArialMT
454.9,614.3, ,10.0,BCDFEE+ArialMT
457.5,614.3, ,10.0,BCDFEE+ArialMT
460.2,614.3, ,10.0,BCDFEE+ArialMT
462.8,614.3, ,10.0,BCDFEE+ArialMT
465.6,614.3, ,10.0,BCDFEE+ArialMT
468.2,614.3, ,10.0,BCDFEE+ArialMT
470.9,614.3, ,10.0,BCDFEE+ArialMT
473.6,614.3, ,10.0,BCDFEE+ArialMT
476.3,614.3, ,10.0,BCDFEE+ArialMT
478.9,614.3, ,10.0,BCDFEE+ArialMT
481.7,614.3, ,10.0,BCDFEE+ArialMT
484.3,614.3, ,10.0,BCDFEE+ArialMT
486.9,614.3, ,10.0,BCDFEE+ArialMT
489.7,614.3, ,10.0,BCDFEE+ArialMT
492.3,614.3, ,10.0,BCDFEE+ArialMT
495.0,614.3, ,10.0,BCDFEE+ArialMT
497.7,614.3, ,10.0,BCDFEE+ArialMT
500.4,614.3, ,10.0,BCDFEE+ArialMT
503.0,614.3, ,10.0,BCDFEE+ArialMT
505.8,614.3, ,10.0,BCDFEE+ArialMT
508.4,614.3, ,10.0,BCDFEE+ArialMT
511.1,614.3, ,10.0,BCDFEE+ArialMT
513.7,614.3,O,10.0,BCDFEE+ArialMT
521.4,614.3,c,10.0,BCDFEE+ArialMT
526.3,614.3,t,10.0,BCDFEE+ArialMT
529.1,614.3, ,10.0,BCDJEE+Arial-ItalicMT
532.4,614.3,2,10.0,BCDFEE+ArialMT
538.0,614.3,0,10.0,BCDFEE+ArialMT
543.5,614.3,2,10.0,BCDFEE+ArialMT
549.0,614.3,4,10.0,BCDFEE+ArialMT
554.6,614.3, ,10.0,BCDJEE+Arial-ItalicMT
557.4,614.3, ,10.0,BCDJEE+Arial-ItalicMT
560.2,614.3, ,10.0,BCDJEE+Arial-ItalicMT
562.9,614.3, ,10.0,BCDJEE+Arial-ItalicMT
565.7,614.3, ,10.0,BCDJEE+Arial-ItalicMT
568.4,614.3, ,10.0,BCDJEE+Arial-ItalicMT
571.2,614.3, ,10.0,BCDJEE+Arial-ItalicMT
574.1,614.3, ,10.0,BCDFEE+ArialMT
33.6,626.3,A,12.0,BCDFEE+ArialMT
42.4,628.3,C,9.5,BCDFEE+ArialMT
49.8,628.3,H,9.5,BCDFEE+ArialMT
57.1,628.3,I,9.5,BCDFEE+ArialMT
59.9,628.3,E,9.5,BCDFEE+ArialMT
66.7,628.3,V,9.5,BCDFEE+ArialMT
73.7,628.3,E,9.5,BCDFEE+ArialMT
80.5,628.3,M,9.5,BCDFEE+ArialMT
89.1,628.3,E,9.5,BCDFEE+ArialMT
96.1,628.3,N,9.5,BCDFEE+ArialMT
103.5,628.3,T,9.5,BCDFEE+ArialMT
109.6,628.3,S,9.5,BCDFEE+ArialMT
116.6,628.3, ,9.5,BCDFEE+ArialMT
119.5,626.3, ,12.0,BCDFEE+ArialMT
46.3,640.5,•,10.0,BCDHEE+SymbolMT
51.4,640.5, ,10.0,BCDFEE+ArialMT
64.3,640.5,S,10.0,BCDFEE+ArialMT
71.5,640.5,e,10.0,BCDFEE+ArialMT
77.7,640.5,c,10.0,BCDFEE+ArialMT
83.2,640.5,u,10.0,BCDFEE+ArialMT
89.3,640.5,r,10.0,BCDFEE+ArialMT
93.0,640.5,e,10.0,BCDFEE+ArialMT
99.1,640.5,d,10.0,BCDFEE+ArialMT
105.2,640.5, ,10.0,BCDFEE+ArialMT
108.2,640.5,t,10.0,BCDFEE+ArialMT
111.3,640.5,o,10.0,BCDFEE+ArialMT
117.4,640.5,p,10.0,BCDFEE+ArialMT
123.5,640.5, ,10.0,BCDFEE+ArialMT
126.6,640.5,2,10.0,BCDFEE+ArialMT
132.6,640.5,0,10.0,BCDFEE+ArialMT
138.9,640.2,t,6.5,BCDFEE+ArialMT
140.8,640.2,h,6.5,BCDFEE+ArialMT
144.9,640.5, ,10.0,BCDFEE+ArialMT
148.0,640.5,p,10.0,BCDFEE+ArialMT
154.1,640.5,o,10.0,BCDFEE+ArialMT
160.1,640.5,s,10.0,BCDFEE+ArialMT
165.6,640.5,i,10.0,BCDFEE+ArialMT
168.0,640.5,t,10.0,BCDFEE+ArialMT
171.1,640.5,i,10.0,BCDFEE+ArialMT
173.5,640.5,o,10.0,BCDFEE+ArialMT
179.6,640.5,n,10.0,BCDFEE+ArialMT
185.7,640.5, ,10.0,BCDFEE+ArialMT
188.8,640.5,i,10.0,BCDFEE+ArialMT
191.2,640.5,n,10.0,BCDFEE+ArialMT
197.2,640.5, ,10.0,BCDFEE+ArialMT
200.3,640.5,b,10.0,BCDFEE+ArialMT
206.4,640.5,y,10.0,BCDFEE+ArialMT
211.8,640.5,t,10.0,BCDFEE+ArialMT
215.0,640.5,e,10.0,BCDFEE+ArialMT
221.1,640.5,b,10.0,BCDFEE+ArialMT
227.2,640.5,a,10.0,BCDFEE+ArialMT
233.3,640.5,s,10.0,BCDFEE+ArialMT
238.8,640.5,h,10.0,BCDFEE+ArialMT
244.9,640.5, ,10.0,BCDFEE+ArialMT
248.0,640.5,h,10.0,BCDFEE+ArialMT
254.0,640.5,a,10.0,BCDFEE+ArialMT
260.1,640.5,c,10.0,BCDFEE+ArialMT
265.6,640.5,k,10.0,BCDFEE+ArialMT
271.1,640.5,a,10.0,BCDFEE+ArialMT
277.2,640.5,t,10.0,BCDFEE+ArialMT
280.2,640.5,h,10.0,BCDFEE+ArialMT
286.4,640.5,o,10.0,BCDFEE+ArialMT
292.5,640.5,n,10.0,BCDFEE+ArialMT
298.9,640.5, ,10.0,BCDFEE+ArialMT
301.9,640.5, ,10.0,BCDFEE+ArialMT
305.0,640.5, ,10.0,BCDFEE+ArialMT
308.1,640.5, ,10.0,BCDFEE+ArialMT
311.1,640.5, ,10.0,BCDFEE+ArialMT
314.1,640.5, ,10.0,BCDFEE+ArialMT
317.2,640.5, ,10.0,BCDFEE+ArialMT
320.2,640.5, ,10.0,BCDFEE+ArialMT
323.3,640.5, ,10.0,BCDFEE+ArialMT
326.3,640.5, ,10.0,BCDFEE+ArialMT
329.4,640.5, ,10.0,BCDFEE+ArialMT
332.4,640.5, ,10.0,BCDFEE+ArialMT
335.6,640.5, ,10.0,BCDFEE+ArialMT
338.5,640.5, ,10.0,BCDFEE+ArialMT
341.7,640.5, ,10.0,BCDFEE+ArialMT
344.7,640.5, ,10.0,BCDFEE+ArialMT
347.8,640.5, ,10.0,BCDFEE+ArialMT
350.8,640.5, ,10.0,BCDFEE+ArialMT
353.9,640.5, ,10.0,BCDFEE+ArialMT
356.9,640.5, ,10.0,BCDFEE+ArialMT
360.0,640.5, ,10.0,BCDFEE+ArialMT
363.0,640.5, ,10.0,BCDFEE+ArialMT
366.0,640.5, ,10.0,BCDFEE+ArialMT
369.1,640.5, ,10.0,BCDFEE+ArialMT
372.1,640.5, ,10.0,BCDFEE+ArialMT
375.2,640.5, ,10.0,BCDFEE+ArialMT
378.2,640.5, ,10.0,BCDFEE+ArialMT
381.3,640.5, ,10.0,BCDFEE+ArialMT
384.3,640.5, ,10.0,BCDFEE+ArialMT
387.4,640.5, ,10.0,BCDFEE+ArialMT
390.4,640.5, ,10.0,BCDFEE+ArialMT
393.5,640.5, ,10.0,BCDFEE+ArialMT
396.5,640.5, ,10.0,BCDFEE+ArialMT
399.6,640.5, ,10.0,BCDFEE+ArialMT
402.6,640.5, ,10.0,BCDFEE+ArialMT
405.7,640.5, ,10.0,BCDFEE+ArialMT
408.7,640.5, ,10.0,BCDFEE+ArialMT
411.8,640.5, ,10.0,BCDFEE+ArialMT
414.8,640.5, ,10.0,BCDFEE+ArialMT
417.9,640.5, ,10.0,BCDFEE+ArialMT
420.9,640.5, ,10.0,BCDFEE+ArialMT
423.9,640.5, ,10.0,BCDFEE+ArialMT
427.0,640.5, ,10.0,BCDFEE+ArialMT
430.1,640.5, ,10.0,BCDFEE+ArialMT
433.1,640.5, ,10.0,BCDFEE+ArialMT
436.1,640.5, ,10.0,BCDFEE+ArialMT
439.3,640.5, ,10.0,BCDFEE+ArialMT
442.3,640.5, ,10.0,BCDFEE+ArialMT
445.4,640.5, ,10.0,BCDFEE+ArialMT
448.7,640.5, ,10.0,BCDFEE+ArialMT
451.8,640.5, ,10.0,BCDFEE+ArialMT
454.8,640.5, ,10.0,BCDFEE+ArialMT
457.9,640.5, ,10.0,BCDFEE+ArialMT
460.9,640.5, ,10.0,BCDFEE+ArialMT
464.0,640.5, ,10.0,BCDFEE+ArialMT
467.0,640.5, ,10.0,BCDFEE+ArialMT
470.1,640.5, ,10.0,BCDFEE+ArialMT
473.1,640.5, ,10.0,BCDFEE+ArialMT
476.3,640.5, ,10.0,BCDFEE+ArialMT
479.2,640.5, ,10.0,BCDFEE+ArialMT
482.4,640.5, ,10.0,BCDFEE+ArialMT
485.4,640.5, ,10.0,BCDFEE+ArialMT
488.4,640.5, ,10.0,BCDFEE+ArialMT
491.5,640.5, ,10.0,BCDFEE+ArialMT
494.5,640.5, ,10.0,BCDFEE+ArialMT
497.6,640.5, ,10.0,BCDFEE+ArialMT
500.6,640.5, ,10.0,BCDFEE+ArialMT
503.7,640.5, ,10.0,BCDFEE+ArialMT
506.7,640.5, ,10.0,BCDFEE+ArialMT
509.8,640.5, ,10.0,BCDFEE+ArialMT
512.8,640.5, ,10.0,BCDFEE+ArialMT
515.9,640.5, ,10.0,BCDFEE+ArialMT
518.9,640.5, ,10.0,BCDFEE+ArialMT
522.1,640.5,O,10.0,BCDFEE+ArialMT
530.6,640.5,c,10.0,BCDFEE+ArialMT
536.2,640.5,t,10.0,BCDFEE+ArialMT
539.2,640.5, ,10.0,BCDFEE+ArialMT
542.3,640.5,2,10.0,BCDFEE+ArialMT
548.4,640.5,0,10.0,BCDFEE+ArialMT
554.5,640.5,2,10.0,BCDFEE+ArialMT
560.6,640.5,3,10.0,BCDFEE+ArialMT
566.6,640.5, ,10.0,BCDFEE+ArialMT
569.8,640.5, ,10.0,BCDFEE+ArialMT
572.7,640.5, ,10.0,BCDFEE+ArialMT
575.9,640.5, ,10.0,BCDFEE+ArialMT
578.9,640.5, ,10.0,BCDFEE+ArialMT
582.0,640.5, ,10.0,BCDFEE+ArialMT
585.0,640.5, ,10.0,BCDFEE+ArialMT
588.1,640.5, ,10.0,BCDFEE+ArialMT
591.1,640.5, ,10.0,BCDFEE+ArialMT
594.2,640.5, ,10.0,BCDFEE+ArialMT
597.2,640.5, ,10.0,BCDFEE+ArialMT
600.3,640.5, ,10.0,BCDFEE+ArialMT
603.3,640.5, ,10.0,BCDFEE+ArialMT
606.3,640.5, ,10.0,BCDFEE+ArialMT
609.4,640.5, ,10.0,BCDFEE+ArialMT
612.4,640.5, ,10.0,BCDFEE+ArialMT
615.5,640.5, ,10.0,BCDFEE+ArialMT
618.5,640.5, ,10.0,BCDFEE+ArialMT
621.6,640.5, ,10.0,BCDFEE+ArialMT
624.6,640.5, ,10.0,BCDFEE+ArialMT
627.7,640.5, ,10.0,BCDFEE+ArialMT
630.7,640.5, ,10.0,BCDFEE+ArialMT
633.8,640.5, ,10.0,BCDFEE+ArialMT
636.8,640.5, ,10.0,BCDFEE+ArialMT
639.9,640.5, ,10.0,BCDFEE+ArialMT
642.9,640.5, ,10.0,BCDFEE+ArialMT
646.0,640.5, ,10.0,BCDFEE+ArialMT
649.0,640.5, ,10.0,BCDFEE+ArialMT
652.1,640.5, ,10.0,BCDFEE+ArialMT
655.1,640.5, ,10.0,BCDFEE+ArialMT
658.2,640.5, ,10.0,BCDFEE+ArialMT
661.2,640.5, ,10.0,BCDFEE+ArialMT
664.2,640.5, ,10.0,BCDFEE+ArialMT
667.3,640.5, ,10.0,BCDFEE+ArialMT
670.5,640.5, ,10.0,BCDFEE+ArialMT
673.4,640.5, ,10.0,BCDFEE+ArialMT
676.4,640.5, ,10.0,BCDFEE+ArialMT
679.6,640.5, ,10.0,BCDFEE+ArialMT
682.6,640.5, ,10.0,BCDFEE+ArialMT
685.7,640.5, ,10.0,BCDFEE+ArialMT
688.7,640.5, ,10.0,BCDFEE+ArialMT
691.8,640.5, ,10.0,BCDFEE+ArialMT
694.8,640.5, ,10.0,BCDFEE+ArialMT
697.9,640.5, ,10.0,BCDFEE+ArialMT
700.9,640.5, ,10.0,BCDFEE+ArialMT
704.0,640.5, ,10.0,BCDFEE+ArialMT
707.0,640.5, ,10.0,BCDFEE+ArialMT
710.1,640.5, ,10.0,BCDFEE+ArialMT
713.1,640.5, ,10.0,BCDFEE+ArialMT
716.5,640.5, ,10.0,BCDFEE+ArialMT
46.3,652.7,•,10.0,BCDHEE+SymbolMT
51.4,652.6, ,10.0,BCDFEE+ArialMT
64.3,652.6,A,10.0,BCDFEE+ArialMT
71.5,652.6,c,10.0,BCDFEE+ArialMT
77.0,652.6,h,10.0,BCDFEE+ArialMT
83.2,652.6,i,10.0,BCDFEE+ArialMT
85.5,652.6,e,10.0,BCDFEE+ArialMT
91.7,652.6,v,10.0,BCDFEE+ArialMT
97.2,652.6,e,10.0,BCDFEE+ArialMT
103.3,652.6,d,10.0,BCDFEE+ArialMT
109.4,652.6, ,10.0,BCDFEE+ArialMT
112.5,652.6,3,10.0,BCDFEE+ArialMT
118.6,652.6,r,10.0,BCDFEE+ArialMT
122.3,652.6,d,10.0,BCDFEE+ArialMT
128.3,652.6, ,10.0,BCDFEE+ArialMT
131.4,652.6,p,10.0,BCDFEE+ArialMT
137.5,652.6,o,10.0,BCDFEE+ArialMT
143.6,652.6,s,10.0,BCDFEE+ArialMT
149.1,652.6,i,10.0,BCDFEE+ArialMT
151.5,652.6,t,10.0,BCDFEE+ArialMT
154.7,652.6,i,10.0,BCDFEE+ArialMT
157.0,652.6,o,10.0,BCDFEE+ArialMT
163.2,652.6,n,10.0,BCDFEE+ArialMT
169.3,652.6, ,10.0,BCDFEE+ArialMT
172.4,652.6,i,10.0,BCDFEE+ArialMT
174.8,652.6,n,10.0,BCDFEE+ArialMT
180.8,652.6, ,10.0,BCDFEE+ArialMT
183.9,652.6,t,10.0,BCDFEE+ArialMT
186.9,652.6,h,10.0,BCDFEE+ArialMT
193.0,652.6,e,10.0,BCDFEE+ArialMT
199.1,652.6, ,10.0,BCDFEE+ArialMT
202.2,652.6,D,10.0,BCDFEE+ArialMT
210.1,652.6,i,10.0,BCDFEE+ArialMT
212.5,652.6,s,10.0,BCDFEE+ArialMT
218.0,652.6,t,10.0,BCDFEE+ArialMT
221.0,652.6,r,10.0,BCDFEE+ArialMT
224.8,652.6,i,10.0,BCDFEE+ArialMT
227.1,652.6,c,10.0,BCDFEE+ArialMT
232.7,652.6,t,10.0,BCDFEE+ArialMT
235.7,652.6, ,10.0,BCDFEE+ArialMT
238.8,652.6,G,10.0,BCDFEE+ArialMT
247.3,652.6,e,10.0,BCDFEE+ArialMT
253.4,652.6,n,10.0,BCDFEE+ArialMT
259.5,652.6,e,10.0,BCDFEE+ArialMT
265.6,652.6,r,10.0,BCDFEE+ArialMT
269.3,652.6,a,10.0,BCDFEE+ArialMT
275.4,652.6,l,10.0,BCDFEE+ArialMT
277.8,652.6, ,10.0,BCDFEE+ArialMT
280.9,652.6,K,10.0,BCDFEE+ArialMT
288.1,652.6,n,10.0,BCDFEE+ArialMT
294.2,652.6,o,10.0,BCDFEE+ArialMT
300.5,652.6,w,10.0,BCDFEE+ArialMT
308.4,652.6,l,10.0,BCDFEE+ArialMT
310.8,652.6,e,10.0,BCDFEE+ArialMT
316.9,652.6,d,10.0,BCDFEE+ArialMT
323.0,652.6,g,10.0,BCDFEE+ArialMT
329.1,652.6,e,10.0,BCDFEE+ArialMT
335.2,652.6, ,10.0,BCDFEE+ArialMT
338.3,652.6,C,10.0,BCDFEE+ArialMT
346.2,652.6,o,10.0,BCDFEE+ArialMT
352.3,652.6,m,10.0,BCDFEE+ArialMT
361.4,652.6,p,10.0,BCDFEE+ArialMT
367.5,652.6,e,10.0,BCDFEE+ArialMT
373.6,652.6,t,10.0,BCDFEE+ArialMT
376.8,652.6,i,10.0,BCDFEE+ArialMT
379.0,652.6,t,10.0,BCDFEE+ArialMT
382.2,652.6,i,10.0,BCDFEE+ArialMT
384.5,652.6,o,10.0,BCDFEE+ArialMT
390.7,652.6,n,10.0,BCDFEE+ArialMT
396.8,652.6, ,10.0,BCDFEE+ArialMT
399.9,652.6,a,10.0,BCDFEE+ArialMT
406.0,652.6,n,10.0,BCDFEE+ArialMT
412.1,652.6,d,10.0,BCDFEE+ArialMT
418.1,652.6, ,10.0,BCDFEE+ArialMT
421.2,652.6,r,10.0,BCDFEE+ArialMT
424.8,652.6,e,10.0,BCDFEE+ArialMT
430.9,652.6,c,10.0,BCDFEE+ArialMT
436.4,652.6,e,10.0,BCDFEE+ArialMT
442.5,652.6,i,10.0,BCDFEE+ArialMT
444.9,652.6,v,10.0,BCDFEE+ArialMT
450.4,652.6,e,10.0,BCDFEE+ArialMT
456.5,652.6,d,10.0,BCDFEE+ArialMT
462.7,652.6, ,10.0,BCDFEE+ArialMT
465.6,652.6,f,10.0,BCDFEE+ArialMT
468.8,652.6,o,10.0,BCDFEE+ArialMT
474.9,652.6,r,10.0,BCDFEE+ArialMT
478.6,652.6,m,10.0,BCDFEE+ArialMT
487.7,652.6,a,10.0,BCDFEE+ArialMT
493.8,652.6,l,10.0,BCDFEE+ArialMT
496.2,652.6, ,10.0,BCDFEE+ArialMT
499.2,652.6,r,10.0,BCDFEE+ArialMT
502.9,652.6,e,10.0,BCDFEE+ArialMT
509.0,652.6,c,10.0,BCDFEE+ArialMT
514.5,652.6,o,10.0,BCDFEE+ArialMT
520.6,652.6,g,10.0,BCDFEE+ArialMT
526.7,652.6,n,10.0,BCDFEE+ArialMT
532.8,652.6,i,10.0,BCDFEE+ArialMT
535.2,652.6,t,10.0,BCDFEE+ArialMT
538.3,652.6,i,10.0,BCDFEE+ArialMT
540.7,652.6,o,10.0,BCDFEE+ArialMT
546.8,652.6,n,10.0,BCDFEE+ArialMT
552.8,652.6, ,10.0,BCDFEE+ArialMT
64.3,664.1,f,10.0,BCDFEE+ArialMT
67.3,664.1,r,10.0,BCDFEE+ArialMT
71.1,664.1,o,10.0,BCDFEE+ArialMT
77.2,664.1,m,10.0,BCDFEE+ArialMT
86.3,664.1, ,10.0,BCDFEE+ArialMT
89.3,664.1,t,10.0,BCDFEE+ArialMT
92.4,664.1,h,10.0,BCDFEE+ArialMT
98.5,664.1,e,10.0,BCDFEE+ArialMT
104.6,664.1, ,10.0,BCDFEE+ArialMT
107.7,664.1,D,10.0,BCDFEE+ArialMT
115.6,664.1,i,10.0,BCDFEE+ArialMT
118.0,664.1,s,10.0,BCDFEE+ArialMT
123.4,664.1,t,10.0,BCDFEE+ArialMT
126.5,664.1,r,10.0,BCDFEE+ArialMT
130.2,664.1,i,10.0,BCDFEE+ArialMT
132.6,664.1,c,10.0,BCDFEE+ArialMT
138.1,664.1,t,10.0,BCDFEE+ArialMT
141.1,664.1, ,10.0,BCDFEE+ArialMT
144.2,664.1,M,10.0,BCDFEE+ArialMT
153.4,664.1,a,10.0,BCDFEE+ArialMT
159.5,664.1,g,10.0,BCDFEE+ArialMT
165.6,664.1,i,10.0,BCDFEE+ArialMT
168.0,664.1,s,10.0,BCDFEE+ArialMT
173.5,664.1,t,10.0,BCDFEE+ArialMT
176.5,664.1,r,10.0,BCDFEE+ArialMT
180.2,664.1,a,10.0,BCDFEE+ArialMT
186.3,664.1,t,10.0,BCDFEE+ArialMT
189.3,664.1,e,10.0,BCDFEE+ArialMT
195.4,664.1, ,10.0,BCDFEE+ArialMT
198.4,664.1,(,10.0,BCDFEE+ArialMT
